BULKLOAD Testcases/TC_5/sortedData_2_10_100000.txt 100000
INSERT 83924775 417396225
INSERT 562191438 1432688364
INSERT 435597783 2107059576
INSERT 1825982099 322061512
INSERT 2048255719 542540958
INSERT 165176278 1556718234
INSERT 535567584 579225475
INSERT 385480927 331194013
INSERT 1868767943 1950077587
INSERT 20050835 1202837835
INSERT 904051511 1483601958
QUERY 1131349089 178103872
QUERY 690728767 1702704254
QUERY 2120100479 381364276
QUERY 340940204 1885840357
QUERY 1132544992 896414651
QUERY 597236213 747745599
QUERY 1570766815 573773623
QUERY 626762436 2035574694
QUERY 2000463429 111443080
QUERY 370113998 1823111936
QUERY 473535175 1727815577
QUERY 1466172286 1147720469
QUERY 915688718 285172478
QUERY 743562305 1563710821
QUERY 1320588393 2144006268
QUERY 1746441934 1660812634
QUERY 1242251734 1313857320
QUERY 1912046041 1828811266
QUERY 818528375 1892720111
QUERY 1358497857 1137343059
QUERY 1844477576 225644021
QUERY 727683437 1739358745
QUERY 296837118 1907105607
QUERY 1614895671 1889033686
QUERY 590007634 653464079
QUERY 1964449672 939822455
QUERY 1150599843 878471557
QUERY 2015814616 727882171
QUERY 953526193 2092871679
QUERY 458419398 828675391
QUERY 1737591762 13499446
QUERY 1876330044 1383562199
QUERY 2037026278 1059139165
QUERY 727908798 1035166349
QUERY 1100804321 963188094
QUERY 211470921 746286565
QUERY 777397387 817331219
QUERY 1524157551 1710289340
QUERY 934417499 176079688
QUERY 2118569111 1368670482
QUERY 295837673 371999260
QUERY 1030192979 1659187828
QUERY 684247019 521020851
QUERY 817663028 82566872
QUERY 1841347445 1511109576
QUERY 915780658 1332762222
INSERT 1039203235 1437005295
QUERY 777326920 1977328087
QUERY 970488744 1406665486
QUERY 2121647990 849874066
QUERY 1126459864 262185931
QUERY 1775337465 50412753
QUERY 1602867633 1821092182
INSERT 1631922216 589389192
QUERY 1628592428 1674605849
QUERY 304449121 710268608
INSERT 311640296 991369890
QUERY 1254874617 18199789
QUERY 295050217 823877090
INSERT 2054877842 400580757
QUERY 1414654303 2001343529
QUERY 2123134659 1642939174
QUERY 536807985 20158113
QUERY 1558705994 1618459786
QUERY 2052828656 763372060
QUERY 424897535 453926373
QUERY 748976590 1706598780
QUERY 2107179537 71147799
QUERY 568113728 324423548
QUERY 1597378816 1657783
QUERY 1113515358 923333468
QUERY 394309606 308260492
QUERY 1464996814 943626136
QUERY 1479721811 1907343849
QUERY 1804067327 348976487
QUERY 420124286 1841705528
QUERY 18645428 1387851730
QUERY 1315242082 567478807
QUERY 1490812275 1772341421
QUERY 2080601913 29664100
QUERY 1464001448 1095994240
QUERY 1374263327 2145521707
QUERY 347014546 424673613
QUERY 118895493 1665120530
QUERY 905488613 566049201
QUERY 496011530 1834144709
INSERT 476856635 1695252674
QUERY 2076744078 933677116
QUERY 1513328969 1405853924
QUERY 632633603 1538882831
QUERY 1310536900 731011959
QUERY 1924531677 804060630
QUERY 586249031 679494960
QUERY 1813022968 2060317688
QUERY 1608086714 27065607
QUERY 1217262045 485949970
QUERY 1891803894 1201776375
QUERY 593175558 1875267765
QUERY 1008245472 56074347
QUERY 1884318413 950587609
QUERY 1630082569 1786939230
QUERY 1699773270 1996596793
QUERY 1785100656 2108240745
QUERY 1752333505 2019546985
QUERY 964574672 548544540
QUERY 2111014480 2027234027
QUERY 203674248 578997720
QUERY 547178516 1264222259
QUERY 411525995 1259039756
QUERY 1095285829 1598340339
QUERY 1248527325 771690843
QUERY 1411012130 1593969895
QUERY 2142514435 1511484686
QUERY 209557432 523253233
QUERY 2106706977 953142729
QUERY 2147368325 2066860659
QUERY 682598786 1624447729
QUERY 2112172093 618400145
QUERY 119130330 1002238188
QUERY 448724435 1698946112
QUERY 1896679735 424040265
QUERY 327983700 163898814
QUERY 1959338522 297240189
INSERT 1076592003 2012468138
QUERY 1030534185 944730316
QUERY 254644926 28338691
QUERY 950837060 952757726
QUERY 1532181494 2113445549
INSERT 1975936717 1028909051
QUERY 1603457141 739134785
QUERY 1475199074 1743839659
QUERY 672948014 1703872387
QUERY 2078935210 1715740720
QUERY 1293237902 990236130
QUERY 28435317 609299384
QUERY 63211156 1338855506
QUERY 1940559260 1307963708
QUERY 812725385 1171852255
QUERY 768208266 1965086190
QUERY 1516585908 244825057
QUERY 162282430 1147127949
QUERY 2018088405 1356267400
QUERY 2104268667 1297049511
QUERY 1192568489 1970737986
QUERY 1480923512 2142108632
QUERY 1727208491 476112686
QUERY 293715229 395556674
QUERY 1815022761 524984202
QUERY 654023663 1509554469
QUERY 685236221 1115030736
QUERY 161397378 414413776
QUERY 1029358075 461262876
QUERY 1181389365 1673393132
QUERY 2022170 1694094512
QUERY 1140331850 143583408
QUERY 121553662 1739548276
QUERY 1788472118 1553158970
INSERT 1441536199 314831565
QUERY 1839573373 1086400941
QUERY 2118569111 1368670482
QUERY 1299661882 2010446223
QUERY 534121556 760477270
QUERY 669548310 1806481139
QUERY 1443645240 1082767430
INSERT 1249767706 1297776031
QUERY 591828582 1845894085
QUERY 174639380 1858773175
QUERY 657121869 150944598
QUERY 841166316 1768858403
QUERY 1929761386 143202560
QUERY 845847369 579393971
INSERT 1267765218 1189579464
QUERY 797945422 585221848
QUERY 797945422 585221848
QUERY 604972728 1994823941
QUERY 1311338510 910459001
QUERY 1769313349 574019899
QUERY 1149393297 1799661355
QUERY 1502963516 419347487
QUERY 74414984 1476636886
INSERT 2126212173 810813087
QUERY 196257459 2112899418
QUERY 1245226815 427670702
QUERY 178382483 483351117
QUERY 247450830 1606137106
QUERY 1141409375 1565246264
QUERY 2047263815 789938293
QUERY 476803295 58463951
QUERY 869277038 2135288520
QUERY 1479721811 1907343849
QUERY 952104057 1802087377
QUERY 266458294 1634918562
QUERY 405040839 2026848255
QUERY 1444610871 122931120
QUERY 912869413 1697560574
QUERY 1756024526 1299192775
QUERY 1286997647 554344327
QUERY 1948110166 414898908
QUERY 1871818740 1172664694
QUERY 792593795 1485794573
QUERY 1365159180 1540336175
INSERT 662286403 1663267295
QUERY 793529906 1128241542
INSERT 1818325769 1264029277
QUERY 1741847194 1144370895
QUERY 237105537 1871017495
QUERY 1302408889 1276949961
QUERY 794072355 1818707809
QUERY 1118045760 1394052640
QUERY 1908704152 1265282692
QUERY 1977660154 1241423379
QUERY 47938202 183451665
QUERY 1327822560 656248205
QUERY 1038732109 2006421369
QUERY 1462098890 297007783
QUERY 1791654978 621350997
QUERY 1205331253 2067349511
QUERY 1045927272 2042405830
QUERY 960563932 967218136
QUERY 1096496137 682235763
QUERY 128821085 1772303738
QUERY 1084291225 1859981842
QUERY 1409664698 1330628253
QUERY 1706776928 233956120
QUERY 1506283842 1782173237
QUERY 167626685 397413398
QUERY 666468000 396950049
INSERT 1762964138 1079185812
QUERY 1900807508 1533707466
QUERY 181720018 699251953
QUERY 2108916652 277086427
QUERY 46457449 1444525089
QUERY 245408621 1629404207
QUERY 1282946294 833898549
QUERY 1500366550 806868333
QUERY 1886054145 56388276
QUERY 1367821518 594757617
QUERY 1294009571 943666958
INSERT 1255442575 1220753385
QUERY 639897922 437961547
QUERY 683370169 1336042515
QUERY 458081633 1611943356
QUERY 1673688295 1862019909
QUERY 489617075 390498907
QUERY 1912112394 531662844
QUERY 1185253279 993126888
QUERY 1476008868 814224032
QUERY 1252185579 653383617
QUERY 1989426132 1861761808
QUERY 2035083554 1488456968
QUERY 1186287293 550593499
QUERY 541093818 1706070508
QUERY 875133837 1832637464
QUERY 1832291033 1135353325
QUERY 1958226060 623584239
QUERY 999674916 1504094360
QUERY 1218372520 1275656781
QUERY 616630101 1091386422
INSERT 1819623330 228158057
QUERY 436591558 182452634
QUERY 1937778825 2023238599
QUERY 1070150485 1090016151
QUERY 1917440944 583705371
QUERY 601301913 1527348845
QUERY 607168304 602850693
QUERY 1411391208 376481860
QUERY 604639918 332016549
QUERY 764395561 1492707105
QUERY 1733728561 2141407802
QUERY 968294223 301139987
QUERY 1915519332 1718803825
QUERY 1703900305 1463062713
QUERY 869847056 914025449
QUERY 1290507309 49656121
QUERY 1555730930 908703062
QUERY 1631922216 589389192
QUERY 1230095843 789633116
QUERY 1786981636 1067474311
INSERT 1151206997 512104209
QUERY 1290653084 454010125
QUERY 1323857181 750611132
QUERY 2041118442 542764795
QUERY 853759901 1315006345
QUERY 745648566 235124712
QUERY 1325516245 1258670613
QUERY 16349244 845254333
INSERT 1167556241 1357358542
QUERY 500527978 1774823501
QUERY 535159328 75129816
QUERY 2003527172 1736237327
QUERY 533471245 1968397727
QUERY 767511680 14657371
QUERY 38800494 1648020074
QUERY 299817097 1204099313
QUERY 1790245014 1272966071
QUERY 1685401680 1720690535
QUERY 554877266 1598722464
QUERY 1219925123 1734639732
QUERY 1616494629 1236773098
QUERY 1818325769 1264029277
QUERY 631376233 340044357
QUERY 1764345141 1539277592
QUERY 374563224 1089887362
INSERT 1180464907 29968930
QUERY 1411312732 1478640792
QUERY 1822011983 420527288
QUERY 2008236659 83386851
QUERY 89363078 2075264325
QUERY 1476852738 467098566
QUERY 1393362984 343856574
QUERY 415650176 1557224112
QUERY 2071598790 106521203
QUERY 1162931603 808403190
QUERY 847738152 780596141
QUERY 761644856 1562883150
QUERY 130174908 1732518393
QUERY 1405315480 1928200468
QUERY 696077383 1021859767
QUERY 1883468538 1853682408
QUERY 302164637 1569415159
QUERY 686841970 251158160
INSERT 1534580123 1031754301
QUERY 1895737294 903945210
QUERY 1034120118 1505480897
QUERY 1301866539 1833922468
QUERY 155583503 415048612
QUERY 159692077 1756166293
QUERY 1497161101 1980395352
QUERY 1010854126 1740805921
QUERY 1664702096 735597832
QUERY 1639543042 1922883940
QUERY 1280881189 1756157396
QUERY 1436266151 126635201
QUERY 829373234 1350031379
QUERY 330461896 208016568
QUERY 1840644245 67081030
QUERY 1456852977 294736455
QUERY 1682145264 500909304
QUERY 851032298 284858312
QUERY 37520823 1668691837
QUERY 2074357885 1515236012
QUERY 783584985 1996834416
QUERY 1718210383 262176428
QUERY 1639540634 286839551
QUERY 1696453608 732687306
INSERT 1231115225 1233596610
QUERY 1509906207 779356290
QUERY 620897903 1319121506
QUERY 2009995061 1923285290
QUERY 1895682201 327163932
INSERT 601852091 1061514886
QUERY 1833080818 1249582161
QUERY 2023300007 738133826
QUERY 543836871 793577371
QUERY 208032415 1548966404
QUERY 1438260905 2138663919
QUERY 628586182 234033717
QUERY 633797998 672064853
QUERY 445975833 1810976178
QUERY 208032415 1548966404
QUERY 1409418004 231191712
INSERT 1949560917 137106832
QUERY 256654762 1964848444
QUERY 1528657727 1141784303
QUERY 1770370485 1408829245
QUERY 1638431439 246426375
QUERY 1091978043 654709162
QUERY 1969715592 1919616924
QUERY 1483985873 1958485243
QUERY 952104057 1802087377
QUERY 821277904 1975114158
QUERY 350002930 2110912961
QUERY 1372258558 846727620
QUERY 1382771726 1366783571
QUERY 1417226916 652404849
QUERY 424538125 398362106
QUERY 1234399749 1698187240
QUERY 307396383 1832685984
QUERY 523409273 1752451015
QUERY 226334757 715759216
QUERY 1878974417 1085731416
QUERY 2130953490 1564264681
QUERY 1508501894 214712744
QUERY 1301866539 1833922468
QUERY 616134613 2059144845
QUERY 1253028110 1885096239
QUERY 1855309895 2052939808
QUERY 1618691694 1626568753
QUERY 43123532 950525599
QUERY 1806622644 1660797203
QUERY 1875509947 1071849143
QUERY 785729467 1905150872
QUERY 609782218 2033086852
QUERY 2135945731 975589054
QUERY 881045214 1262753562
QUERY 165870691 680989230
QUERY 139915023 170862827
QUERY 1831660030 869039757
QUERY 1980934275 379110396
QUERY 688145425 352381737
QUERY 237984941 1199244292
QUERY 2054693998 1016479489
QUERY 660498945 531516050
QUERY 379647668 1460342232
QUERY 1837556594 52764607
QUERY 1794108502 1436513076
QUERY 910192164 2088147054
QUERY 1684344559 1774694300
QUERY 921812017 1650449597
QUERY 817732837 1604638855
QUERY 1422067284 491178221
INSERT 1955062413 1075083909
QUERY 18580774 1599215938
QUERY 1833512650 1830503618
QUERY 1394075700 713098818
QUERY 1214805795 109719694
QUERY 1590654874 1399639908
QUERY 965992065 1036041809
QUERY 611500889 1441434048
QUERY 369034309 2066441087
QUERY 2052118470 680973299
QUERY 1437456677 795365056
QUERY 936727000 1040084750
QUERY 1149804444 694470069
QUERY 1403552867 146097295
QUERY 244745369 641123692
QUERY 1035997452 1546672032
QUERY 1685401680 1720690535
INSERT 1322748164 1425457888
QUERY 1089881209 875267130
QUERY 1633980507 2035095339
QUERY 806783441 1048073903
QUERY 1564133973 350075027
QUERY 1376506836 2113739601
QUERY 961046915 970710640
QUERY 775285426 1156069322
QUERY 434043562 2006794897
QUERY 1855461671 961139147
QUERY 2117077778 1054963562
QUERY 1514056714 1674659022
INSERT 930707039 2024734049
QUERY 1221597963 1069786137
QUERY 1248527325 771690843
QUERY 365531563 1712827739
QUERY 2146871302 1141534631
QUERY 849512654 1473981904
QUERY 1380187490 1650108512
QUERY 757992340 467693823
QUERY 2030124945 1504726830
QUERY 427029319 1326389873
QUERY 1036593068 1036426824
QUERY 1103093420 701731013
INSERT 1102481074 1843265644
QUERY 545294650 1437590094
QUERY 665120391 1656016678
QUERY 1745368623 224301871
QUERY 605487437 277478992
QUERY 784787104 146187865
QUERY 856856131 47887967
QUERY 1912046041 1828811266
QUERY 1340042284 2118467254
QUERY 1116890457 1815796293
QUERY 1466943432 226135808
QUERY 378425003 7034549
QUERY 1615353042 451124391
QUERY 399482293 1303812078
QUERY 1248208343 901477876
QUERY 926930610 1751843725
QUERY 1431144088 1876633636
INSERT 400550897 1544946282
QUERY 1802692807 1877213792
QUERY 445455980 1875560688
QUERY 1824010685 579479880
QUERY 480914336 1824652283
QUERY 1794767434 1230280557
QUERY 942119019 170634572
QUERY 790695849 1190674370
QUERY 588137004 1380210121
QUERY 380781834 1503945638
QUERY 1829897333 408719330
QUERY 10519955 1617134981
QUERY 912374171 1086810911
QUERY 1202794457 2022501687
QUERY 1802512203 1055879289
QUERY 2142757831 100111381
QUERY 1480321502 1012439696
QUERY 368901687 1122764506
QUERY 1531483836 1533076028
QUERY 207163244 101188234
QUERY 803536307 1915132720
QUERY 2086444255 997999536
QUERY 1038124659 423587786
QUERY 1846487925 119014960
QUERY 1131454657 2133238110
QUERY 1108518968 438356383
QUERY 1629829952 1118874692
QUERY 1260300914 1682345666
QUERY 1449994738 1817733597
QUERY 384248617 1879756421
QUERY 1825458722 2093920898
QUERY 1884219554 596937684
QUERY 1647241724 1102441195
QUERY 1540797578 1027415356
QUERY 765772497 1077978753
QUERY 311867853 811216743
QUERY 308482776 1375362406
QUERY 1109910884 316499897
QUERY 2117466064 514469272
QUERY 1386484840 1735778536
QUERY 780907719 497685072
QUERY 1940740038 1819750185
QUERY 381389468 967835227
QUERY 73655988 937610216
INSERT 382138764 165488975
QUERY 1273124155 1729030858
QUERY 1489201409 1682746901
QUERY 1209048767 859362324
INSERT 235108709 1640270043
QUERY 1814491693 1138031532
QUERY 939155540 180063926
QUERY 1379735961 1566564607
QUERY 1097193949 1379703232
QUERY 986860820 1041178546
QUERY 2113647913 1230292362
QUERY 291857481 2110043221
QUERY 294482928 679082184
QUERY 73161182 1000990771
QUERY 1181054697 969729247
QUERY 502975199 680213714
QUERY 1170409744 1019545996
QUERY 437226577 1392629095
QUERY 1733105640 1501073057
QUERY 356519174 740537975
INSERT 831586232 1758729619
QUERY 1831890801 1505655698
QUERY 539226747 1251999543
QUERY 789300327 193812364
QUERY 496128470 2022984960
QUERY 1145372798 1105351300
QUERY 1696029810 1066930839
QUERY 680335117 2131170677
QUERY 1742416648 1773125091
QUERY 1131297141 1748131893
QUERY 852647788 1961708669
QUERY 8037386 886067653
QUERY 806921626 853646135
QUERY 1912046041 1828811266
QUERY 1786298896 1905230349
QUERY 1300970914 708273661
INSERT 895903915 333915104
QUERY 2034689157 120500498
QUERY 1479013948 341119766
QUERY 2121054154 1248404663
QUERY 2055326289 89428326
QUERY 1085081721 1277910128
QUERY 284521521 848449002
INSERT 2118951680 1936268
QUERY 897840183 1994174006
QUERY 1311902603 1805475755
QUERY 144706776 802611766
QUERY 1163495978 1763413113
QUERY 1076662957 1658824317
QUERY 161383774 543934626
INSERT 868520594 1917128784
QUERY 1888596816 1721741731
QUERY 1426720112 179511616
QUERY 853035883 521013853
QUERY 738073172 1812016694
QUERY 828029025 627999758
QUERY 151771865 432203015
QUERY 1936035514 1594636967
QUERY 1364282104 1935641483
QUERY 1509899566 1663375734
QUERY 164318847 1711282190
QUERY 430447022 2001787926
QUERY 1666320973 401902419
QUERY 1029902177 866102215
QUERY 1298305230 2063712272
QUERY 1510865592 741989623
QUERY 530147459 2074024203
INSERT 2040047025 1589916289
QUERY 138296173 2023327806
QUERY 413690431 186572637
QUERY 479915870 970284651
QUERY 2000186828 1046079919
INSERT 1034377222 196901501
QUERY 1283758598 60591708
INSERT 880204507 788255756
QUERY 473831429 577747636
QUERY 1582680917 1901233204
QUERY 1022874021 638951858
QUERY 1685714499 705110232
QUERY 1881463906 1191719624
QUERY 1844287619 961189976
QUERY 97464926 923191417
QUERY 1361863096 865529394
QUERY 1980285479 435491929
QUERY 273582429 2118658335
INSERT 1839606411 182077812
QUERY 1867792311 1027065455
QUERY 411474259 1446162945
QUERY 1142966916 1163995670
QUERY 1261460596 215171682
INSERT 91646382 1926618856
QUERY 1964413811 2143081711
QUERY 1098592813 1865458915
INSERT 925003965 1727874622
QUERY 1406919952 1904537715
QUERY 1343054934 538015254
QUERY 2068031371 553191495
QUERY 648172826 1007291884
QUERY 1915479628 401166614
QUERY 218096778 1718719073
INSERT 101589683 399478530
QUERY 1324482496 727401825
QUERY 2134321778 1897540396
QUERY 1093111682 1088514285
QUERY 1841347445 1511109576
QUERY 947703167 730930624
QUERY 1442175455 1795170625
QUERY 412187209 432633524
QUERY 1502899759 1105433459
QUERY 980451767 1754914258
QUERY 1548737491 979703658
QUERY 898563987 2074195658
